loan_id,no_of_dependents,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,education_ Not Graduate,self_employed_ Yes,loan_status
2847,5,9800000,27800000,6,827,2400000,14900000,32800000,9500000,True,True, Approved
3917,1,8900000,21200000,8,716,5400000,9200000,23800000,7900000,False,True, Approved
2817,4,5100000,12200000,14,511,2700000,6000000,18300000,3400000,False,False, Rejected
3233,2,6500000,14100000,14,577,4600000,12000000,25100000,3900000,False,False, Approved
3651,1,5700000,21800000,18,657,14100000,3200000,21800000,3200000,True,False, Approved
4257,3,7400000,18300000,4,348,14300000,12600000,17900000,9800000,False,True, Rejected
1956,4,9500000,21300000,18,353,22900000,2300000,21400000,11100000,True,False, Rejected
4107,3,7600000,26300000,18,580,19100000,14600000,25500000,5100000,True,False, Approved
1265,2,2200000,8700000,18,729,3900000,3300000,7600000,1300000,True,False, Approved
1597,1,8100000,26900000,6,522,23000000,2100000,18700000,4200000,True,True, Rejected
9,0,800000,2200000,20,782,1300000,800000,2800000,600000,False,True, Approved
1391,3,6100000,21300000,2,387,7100000,3100000,16300000,4100000,True,True, Approved
1900,1,500000,1300000,6,670,1000000,500000,1400000,700000,False,False, Approved
107,4,9000000,18100000,12,764,600000,16500000,20800000,11600000,True,True, Approved
843,0,6700000,15600000,16,768,300000,1800000,26000000,3800000,False,True, Approved
825,0,5700000,15600000,16,742,700000,5800000,11400000,6800000,True,False, Approved
3263,2,8200000,28700000,14,316,23300000,16100000,17700000,4300000,True,True, Rejected
3489,3,6300000,23300000,4,347,18300000,12200000,21100000,8100000,False,True, Approved
2329,5,3200000,10600000,2,432,6500000,3700000,11200000,3700000,False,False, Approved
2969,2,9700000,34500000,10,649,10600000,7600000,24800000,5900000,False,False, Approved
2663,3,4200000,12500000,20,375,1300000,5100000,10900000,2400000,False,False, Rejected
259,0,9800000,38800000,8,652,23200000,19000000,29700000,5400000,False,False, Approved
3877,1,1600000,5100000,18,729,2500000,2000000,6200000,900000,True,False, Approved
3272,3,5800000,14100000,12,738,11700000,4400000,15400000,8400000,True,True, Approved
2008,5,7900000,28600000,12,812,12100000,14400000,30000000,11700000,False,False, Approved
418,1,2100000,7700000,16,327,5000000,500000,4700000,2300000,False,True, Rejected
117,4,5800000,23200000,18,456,16100000,4200000,22600000,7500000,True,True, Rejected
3838,2,2600000,7600000,10,400,6800000,2800000,10100000,3200000,True,True, Rejected
2538,5,2900000,7500000,12,678,3400000,3000000,10900000,3700000,True,True, Approved
4009,1,5300000,17800000,12,889,15300000,500000,14900000,6800000,True,False, Approved
2357,0,9800000,29400000,20,618,1200000,14600000,33800000,8300000,True,False, Approved
153,1,6500000,20600000,2,306,15900000,1900000,18100000,3200000,False,True, Approved
3757,1,5100000,20000000,4,506,7900000,8900000,20300000,6700000,True,False, Approved
2325,0,3200000,11600000,4,393,4700000,300000,8000000,3100000,True,True, Approved
3729,2,3300000,13000000,16,300,5500000,5900000,7400000,3100000,False,False, Rejected
2120,1,6600000,20700000,4,415,12800000,11900000,17700000,3900000,True,False, Approved
2138,5,1800000,5400000,14,347,3800000,1300000,4900000,1700000,True,False, Rejected
114,5,7300000,22100000,18,879,19500000,10600000,19300000,9800000,True,True, Approved
2722,1,6100000,19100000,6,341,5700000,5900000,12400000,6300000,False,False, Rejected
3788,3,8300000,22700000,2,650,3600000,16000000,18000000,5800000,False,True, Approved
2402,5,4100000,9600000,2,307,8800000,7800000,8500000,3100000,True,True, Rejected
1573,3,5000000,16200000,8,591,1900000,3400000,14000000,5000000,False,False, Approved
4211,3,9200000,35000000,4,716,1100000,10200000,33600000,11400000,True,True, Approved
1921,4,500000,1300000,6,809,200000,300000,900000,500000,True,False, Approved
2237,0,4300000,16900000,8,884,6500000,5400000,12000000,3700000,False,False, Approved
3623,2,3300000,11100000,20,823,4600000,1500000,11700000,2900000,False,True, Approved
3894,3,500000,900000,12,538,0,700000,1500000,300000,False,True, Rejected
1045,3,2400000,4800000,12,895,6800000,300000,7300000,3300000,False,True, Approved
3267,4,2400000,9400000,2,871,3700000,300000,7100000,3500000,True,True, Approved
1372,0,6000000,15300000,8,709,8900000,1700000,16400000,3500000,True,False, Approved
2669,2,3600000,9200000,18,700,4400000,1800000,10700000,3500000,False,True, Approved
1337,4,5500000,21200000,20,359,4200000,5300000,18600000,6400000,False,False, Rejected
2868,5,6400000,15600000,8,553,14200000,2900000,20400000,8000000,False,True, Approved
771,3,4000000,12800000,18,635,6000000,7000000,12900000,4200000,False,False, Approved
799,2,7000000,20200000,8,668,16600000,5000000,26100000,9100000,True,False, Approved
3431,2,3700000,9200000,10,819,8500000,2000000,10200000,3100000,True,False, Approved
2919,1,6500000,18300000,10,722,11900000,8600000,19200000,4500000,True,True, Approved
829,4,6300000,21900000,10,538,9600000,5400000,19300000,7800000,True,False, Rejected
1105,3,1400000,3800000,8,840,1700000,200000,5300000,1500000,False,False, Approved
1962,4,5300000,10700000,12,821,15400000,10200000,17600000,2600000,True,False, Approved
1410,3,9900000,29900000,20,490,10500000,9100000,27100000,7400000,False,True, Rejected
1754,3,5500000,16200000,18,778,4700000,10700000,15300000,6100000,True,False, Approved
3924,1,6700000,25000000,20,598,5300000,12900000,13600000,7000000,True,False, Approved
2161,1,5300000,11500000,8,753,10000000,4200000,14400000,3000000,True,False, Approved
3456,1,2200000,5200000,8,420,2900000,100000,5000000,2300000,True,True, Rejected
3901,0,8200000,29700000,6,405,3900000,800000,23900000,5700000,False,True, Rejected
2060,2,8200000,27200000,10,425,11400000,4900000,29300000,4500000,False,False, Rejected
2375,0,4800000,19000000,12,650,7000000,1000000,15600000,4800000,True,False, Approved
3457,1,8000000,30900000,2,315,23500000,1200000,19500000,7300000,True,False, Approved
131,0,9500000,20800000,14,565,15100000,11900000,33900000,13400000,True,True, Approved
385,1,400000,1300000,6,695,200000,500000,800000,100000,True,False, Approved
3893,0,9100000,27100000,12,787,24300000,2900000,34800000,9500000,False,False, Approved
2366,4,8900000,34900000,14,694,15400000,2800000,20600000,9100000,True,False, Approved
662,4,1600000,4800000,20,641,4200000,1000000,4100000,1400000,True,True, Approved
357,5,3700000,9800000,4,563,9500000,5100000,11200000,3000000,True,False, Approved
1357,3,7200000,17700000,4,662,13100000,11500000,16300000,5300000,False,False, Approved
2790,3,6600000,22200000,12,759,8900000,2200000,18700000,8500000,False,False, Approved
4094,5,7100000,18200000,8,750,21000000,7900000,20800000,5300000,False,False, Approved
1793,0,800000,2400000,16,825,700000,0,3100000,1100000,True,True, Approved
1607,3,900000,3100000,10,369,1400000,100000,1700000,500000,False,False, Rejected
2134,0,7100000,20700000,10,784,9500000,11400000,27900000,8600000,False,False, Approved
1879,1,2600000,9900000,6,594,2900000,4300000,6700000,2500000,False,False, Approved
478,1,8000000,31900000,12,504,23800000,1500000,22100000,6000000,False,False, Rejected
4136,4,6600000,25400000,12,622,9200000,3500000,19900000,7500000,True,False, Approved
1683,1,4000000,9400000,8,509,1000000,4100000,10800000,5500000,True,True, Rejected
1749,2,4200000,10200000,14,407,5900000,4500000,12000000,2500000,False,False, Rejected
932,0,9000000,24300000,10,599,12900000,3400000,26900000,6400000,True,True, Approved
4037,1,6500000,18500000,16,815,6300000,10000000,13400000,4000000,False,False, Approved
1032,1,1300000,4500000,14,679,2700000,2100000,3700000,1600000,True,True, Approved
4020,0,5500000,18200000,4,332,8100000,4000000,16400000,5600000,False,True, Approved
788,1,2600000,5500000,14,820,2700000,2400000,9300000,2000000,False,True, Approved
4052,1,6200000,19700000,18,820,11200000,3400000,15600000,4700000,False,True, Approved
222,3,7900000,21200000,18,695,13800000,10600000,21800000,4900000,False,True, Approved
1074,1,2700000,10000000,2,584,6500000,2700000,7700000,3400000,False,False, Approved
97,2,6600000,15000000,18,470,1200000,4800000,18200000,7000000,False,True, Rejected
369,0,1000000,4000000,10,620,2400000,1300000,3700000,1100000,True,True, Approved
3135,3,1800000,5700000,2,422,4800000,0,3700000,2300000,True,False, Approved
3993,0,3700000,12700000,14,797,1300000,1100000,12300000,3700000,True,False, Approved
3173,5,9200000,23900000,10,335,5800000,15300000,35400000,10700000,True,False, Rejected
1841,5,4600000,14400000,6,785,6500000,6300000,14700000,6200000,False,False, Approved
4156,3,7400000,23500000,2,460,20600000,12200000,25900000,9200000,True,False, Approved
1957,5,4500000,11600000,20,306,4800000,1900000,11900000,5700000,False,True, Rejected
4246,5,6500000,23900000,2,507,500000,10200000,15900000,8000000,True,True, Approved
2061,1,4400000,12300000,6,583,2400000,7900000,17200000,6600000,False,True, Approved
4039,3,5200000,15000000,20,432,6900000,5000000,15600000,5100000,True,True, Rejected
504,4,2200000,7000000,20,756,3600000,3900000,5700000,1200000,True,False, Approved
2262,1,5300000,14600000,20,508,11200000,2800000,17000000,4600000,True,True, Rejected
1293,4,8000000,31500000,18,683,10300000,7900000,30100000,9600000,False,False, Approved
3318,5,900000,2200000,2,415,600000,1700000,2900000,700000,True,False, Rejected
3042,3,8900000,35200000,10,894,17100000,5600000,27700000,9800000,True,False, Approved
1170,1,1400000,3100000,20,384,200000,1200000,4200000,1800000,False,False, Rejected
2093,2,1500000,3800000,4,776,2800000,0,5300000,1400000,True,False, Approved
454,0,6800000,27000000,4,429,17100000,7600000,21400000,9400000,False,False, Approved
2258,4,7900000,26900000,14,446,17900000,7300000,16500000,8200000,False,True, Rejected
2102,2,2900000,7300000,8,394,7700000,2600000,7700000,4000000,False,True, Rejected
1902,0,4000000,12500000,18,868,11000000,800000,14400000,2300000,True,False, Approved
3814,5,3600000,12800000,4,320,2500000,2900000,12600000,2900000,False,False, Approved
3201,3,8400000,20500000,12,796,22900000,10500000,17600000,11200000,True,True, Approved
1665,2,6700000,21400000,8,370,3200000,11800000,20100000,8600000,False,False, Rejected
1206,3,7000000,16100000,16,379,2000000,5200000,23000000,10000000,True,True, Rejected
2497,3,3200000,11100000,6,708,8900000,5700000,8100000,1500000,True,True, Approved
1772,0,7800000,19000000,12,333,15400000,14900000,30600000,9600000,True,True, Rejected
3172,0,8400000,19800000,16,674,500000,12200000,27400000,10700000,False,False, Approved
1949,2,9200000,34200000,2,456,12200000,11300000,25800000,5700000,False,False, Approved
638,3,6900000,27400000,4,406,10200000,6500000,23900000,5300000,True,False, Approved
3687,5,6700000,23200000,18,672,1600000,6700000,20800000,5400000,True,False, Approved
303,4,2000000,6700000,12,633,100000,800000,4800000,2000000,False,True, Approved
145,2,8600000,32100000,6,802,9400000,16700000,24500000,9800000,False,True, Approved
173,3,3600000,9500000,16,748,7700000,2400000,9700000,2600000,True,True, Approved
1051,0,2500000,8800000,14,389,7300000,1400000,8500000,3600000,True,True, Rejected
2148,0,4500000,12400000,18,719,10300000,200000,9200000,3100000,True,True, Approved
3528,0,1800000,6900000,10,853,900000,400000,3700000,1700000,False,False, Rejected
388,1,2300000,6600000,2,357,5900000,200000,6000000,2200000,False,False, Rejected
3254,4,300000,900000,4,797,300000,400000,600000,400000,False,True, Approved
3856,2,8500000,25600000,16,714,11400000,14800000,17200000,5700000,False,True, Approved
81,4,3500000,8900000,4,470,1300000,2200000,12300000,2000000,False,False, Rejected
3481,0,3700000,11600000,10,747,0,4500000,9000000,3500000,False,True, Approved
871,1,4800000,14700000,2,356,7100000,8800000,13400000,5500000,True,True, Approved
3886,2,4500000,16600000,4,679,10300000,3100000,11700000,5000000,True,True, Approved
1235,2,6900000,18700000,10,699,12800000,5700000,21200000,5200000,True,False, Approved
2564,0,7100000,19300000,6,783,3900000,4800000,21800000,5000000,False,True, Approved
4149,4,7600000,18600000,18,779,9100000,5600000,15200000,10000000,True,False, Approved
2363,3,6100000,21600000,16,428,2900000,6100000,15100000,7200000,False,True, Rejected
3529,0,1300000,4900000,12,555,2400000,1200000,4100000,1700000,True,False, Approved
4245,3,1800000,5600000,20,860,1900000,1700000,4300000,900000,True,False, Approved
3726,3,6300000,19900000,12,770,1900000,2400000,15500000,3100000,False,True, Approved
432,1,1100000,3500000,8,562,2300000,1200000,3200000,500000,False,False, Approved
1218,4,5900000,19900000,14,469,14200000,6800000,22100000,3200000,False,False, Rejected
529,2,7200000,23900000,4,559,4200000,12200000,17800000,10800000,False,True, Approved
3772,2,2700000,9500000,10,434,2700000,1500000,8100000,1800000,False,True, Rejected
1779,2,1600000,4700000,12,582,1500000,1300000,5200000,1000000,False,True, Approved
1446,1,1800000,4400000,8,689,3200000,2500000,3800000,1600000,False,True, Approved
4238,0,9100000,30100000,8,322,26200000,9500000,18800000,5900000,True,False, Rejected
124,0,9000000,18700000,18,865,26800000,0,20900000,11300000,True,True, Approved
857,1,2200000,7000000,18,417,2000000,3900000,6500000,1900000,True,False, Rejected
174,2,7400000,28200000,8,376,21900000,5000000,17400000,5200000,True,True, Rejected
3283,2,9800000,34600000,16,754,12400000,14900000,34700000,6100000,True,True, Approved
119,0,7200000,15800000,12,379,12700000,12200000,21500000,3600000,True,False, Rejected
21,2,5000000,19400000,12,315,9500000,1600000,18000000,6100000,False,False, Rejected
3174,2,4600000,12600000,2,355,6300000,6900000,14800000,6500000,False,True, Rejected
2178,1,800000,2200000,4,852,900000,200000,2200000,1000000,True,True, Approved
3925,5,3200000,9300000,6,656,7000000,3200000,12700000,4200000,True,False, Approved
984,4,4800000,14000000,2,695,11300000,1700000,15400000,4600000,False,False, Approved
1893,0,9300000,22200000,14,701,600000,10100000,35900000,5700000,True,True, Approved
3500,1,7400000,17900000,6,460,2600000,1300000,25900000,5000000,False,False, Rejected
2569,3,4400000,16300000,20,561,5500000,8000000,12000000,4000000,True,True, Approved
3776,4,400000,1400000,10,665,300000,300000,1500000,200000,True,True, Approved
3384,5,2400000,6800000,8,464,1900000,1300000,9500000,1900000,False,True, Rejected
1611,5,2100000,5500000,20,705,5400000,1400000,4600000,1200000,False,False, Approved
1867,5,200000,300000,8,412,-100000,100000,500000,100000,True,True, Rejected
102,2,300000,1100000,2,702,300000,200000,500000,200000,True,True, Approved
2539,4,3900000,12000000,14,893,6000000,4700000,12900000,5200000,True,True, Approved
3268,4,6000000,17000000,12,607,15300000,3200000,22100000,3900000,False,True, Approved
4118,1,3500000,13100000,10,477,3200000,6200000,7500000,3100000,False,True, Rejected
579,5,6800000,20500000,10,578,500000,11800000,27200000,3400000,False,False, Approved
3866,0,6400000,14000000,8,486,5100000,12700000,23900000,3700000,False,False, Rejected
82,0,8800000,31200000,4,826,2900000,500000,33300000,8600000,True,False, Approved
1077,4,8800000,19100000,6,586,17600000,8800000,20600000,12400000,True,False, Approved
3502,1,7600000,23900000,12,692,500000,12200000,27000000,5000000,False,True, Approved
2069,0,2600000,8200000,8,722,3500000,4200000,7100000,3200000,False,True, Approved
1766,4,3600000,9500000,2,841,4900000,4400000,13500000,2100000,True,True, Approved
2487,3,2300000,8000000,14,472,4400000,3300000,7700000,1800000,False,True, Rejected
3603,0,1900000,6400000,20,704,900000,3400000,5300000,1900000,True,True, Approved
537,2,3700000,14100000,6,633,800000,200000,11300000,3400000,True,False, Approved
1858,1,2900000,11100000,20,478,4200000,2900000,8500000,3000000,False,False, Rejected
683,1,5200000,12600000,10,721,1100000,8700000,13900000,3600000,True,False, Approved
3686,2,7900000,17100000,16,605,19200000,14100000,21900000,10400000,False,True, Approved
2763,2,1900000,4500000,6,805,2200000,3100000,4800000,2300000,True,False, Approved
4216,1,8300000,30000000,18,350,12800000,10800000,23800000,9400000,False,False, Rejected
3682,4,9800000,22100000,4,364,16800000,11100000,26500000,7300000,False,True, Rejected
